source_db	pathway_id	pathway_name	source	target	edge_id
kegg	mmu:04020	Calcium signaling pathway	FGF18	FGFR1	FGF18||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF18	FGFR2	FGF18||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF18	FGFR3	FGF18||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF18	FGFR4	FGF18||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF18	FLT1	FGF18||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF18	FLT4	FGF18||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF18	KDR	FGF18||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF18	MET	FGF18||MET
kegg	mmu:04020	Calcium signaling pathway	FGF18	NTRK1	FGF18||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF18	NTRK2	FGF18||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF18	NTRK3	FGF18||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF18	PDGFRA	FGF18||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF18	PDGFRB	FGF18||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF18	RET	FGF18||RET
kegg	mmu:04020	Calcium signaling pathway	FGF18	MST1R	FGF18||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF2	EGFR	EGFR||FGF2
kegg	mmu:04020	Calcium signaling pathway	FGF2	ERBB2	ERBB2||FGF2
kegg	mmu:04020	Calcium signaling pathway	FGF2	ERBB3	ERBB3||FGF2
kegg	mmu:04020	Calcium signaling pathway	FGF2	ERBB4	ERBB4||FGF2
kegg	mmu:04020	Calcium signaling pathway	FGF2	FGFR1	FGF2||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF2	FGFR2	FGF2||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF2	FGFR3	FGF2||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF2	FGFR4	FGF2||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF2	FLT1	FGF2||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF2	FLT4	FGF2||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF2	KDR	FGF2||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF2	MET	FGF2||MET
kegg	mmu:04020	Calcium signaling pathway	FGF2	NTRK1	FGF2||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF2	NTRK2	FGF2||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF2	NTRK3	FGF2||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF2	PDGFRA	FGF2||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF2	PDGFRB	FGF2||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF2	RET	FGF2||RET
kegg	mmu:04020	Calcium signaling pathway	FGF2	MST1R	FGF2||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF3	EGFR	EGFR||FGF3
kegg	mmu:04020	Calcium signaling pathway	FGF3	ERBB2	ERBB2||FGF3
kegg	mmu:04020	Calcium signaling pathway	FGF3	ERBB3	ERBB3||FGF3
kegg	mmu:04020	Calcium signaling pathway	FGF3	ERBB4	ERBB4||FGF3
kegg	mmu:04020	Calcium signaling pathway	FGF3	FGFR1	FGF3||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF3	FGFR2	FGF3||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF3	FGFR3	FGF3||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF3	FGFR4	FGF3||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF3	FLT1	FGF3||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF3	FLT4	FGF3||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF3	KDR	FGF3||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF3	MET	FGF3||MET
kegg	mmu:04020	Calcium signaling pathway	FGF3	NTRK1	FGF3||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF3	NTRK2	FGF3||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF3	NTRK3	FGF3||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF3	PDGFRA	FGF3||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF3	PDGFRB	FGF3||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF3	RET	FGF3||RET
kegg	mmu:04020	Calcium signaling pathway	FGF3	MST1R	FGF3||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF4	EGFR	EGFR||FGF4
kegg	mmu:04020	Calcium signaling pathway	FGF4	ERBB2	ERBB2||FGF4
kegg	mmu:04020	Calcium signaling pathway	FGF4	ERBB3	ERBB3||FGF4
kegg	mmu:04020	Calcium signaling pathway	FGF4	ERBB4	ERBB4||FGF4
kegg	mmu:04020	Calcium signaling pathway	FGF4	FGFR1	FGF4||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF4	FGFR2	FGF4||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF4	FGFR3	FGF4||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF4	FGFR4	FGF4||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF4	FLT1	FGF4||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF4	FLT4	FGF4||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF4	KDR	FGF4||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF4	MET	FGF4||MET
kegg	mmu:04020	Calcium signaling pathway	FGF4	NTRK1	FGF4||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF4	NTRK2	FGF4||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF4	NTRK3	FGF4||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF4	PDGFRA	FGF4||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF4	PDGFRB	FGF4||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF4	RET	FGF4||RET
kegg	mmu:04020	Calcium signaling pathway	FGF4	MST1R	FGF4||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF5	EGFR	EGFR||FGF5
kegg	mmu:04020	Calcium signaling pathway	FGF5	ERBB2	ERBB2||FGF5
kegg	mmu:04020	Calcium signaling pathway	FGF5	ERBB3	ERBB3||FGF5
kegg	mmu:04020	Calcium signaling pathway	FGF5	ERBB4	ERBB4||FGF5
kegg	mmu:04020	Calcium signaling pathway	FGF5	FGFR1	FGF5||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF5	FGFR2	FGF5||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF5	FGFR3	FGF5||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF5	FGFR4	FGF5||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF5	FLT1	FGF5||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF5	FLT4	FGF5||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF5	KDR	FGF5||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF5	MET	FGF5||MET
kegg	mmu:04020	Calcium signaling pathway	FGF5	NTRK1	FGF5||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF5	NTRK2	FGF5||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF5	NTRK3	FGF5||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF5	PDGFRA	FGF5||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF5	PDGFRB	FGF5||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF5	RET	FGF5||RET
kegg	mmu:04020	Calcium signaling pathway	FGF5	MST1R	FGF5||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF6	EGFR	EGFR||FGF6
kegg	mmu:04020	Calcium signaling pathway	FGF6	ERBB2	ERBB2||FGF6
kegg	mmu:04020	Calcium signaling pathway	FGF6	ERBB3	ERBB3||FGF6
kegg	mmu:04020	Calcium signaling pathway	FGF6	ERBB4	ERBB4||FGF6
kegg	mmu:04020	Calcium signaling pathway	FGF6	FGFR1	FGF6||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF6	FGFR2	FGF6||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF6	FGFR3	FGF6||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF6	FGFR4	FGF6||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF6	FLT1	FGF6||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF6	FLT4	FGF6||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF6	KDR	FGF6||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF6	MET	FGF6||MET
kegg	mmu:04020	Calcium signaling pathway	FGF6	NTRK1	FGF6||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF6	NTRK2	FGF6||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF6	NTRK3	FGF6||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF6	PDGFRA	FGF6||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF6	PDGFRB	FGF6||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF6	RET	FGF6||RET
kegg	mmu:04020	Calcium signaling pathway	FGF6	MST1R	FGF6||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF7	EGFR	EGFR||FGF7
kegg	mmu:04020	Calcium signaling pathway	FGF7	ERBB2	ERBB2||FGF7
kegg	mmu:04020	Calcium signaling pathway	FGF7	ERBB3	ERBB3||FGF7
kegg	mmu:04020	Calcium signaling pathway	FGF7	ERBB4	ERBB4||FGF7
kegg	mmu:04020	Calcium signaling pathway	FGF7	FGFR1	FGF7||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF7	FGFR2	FGF7||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF7	FGFR3	FGF7||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF7	FGFR4	FGF7||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF7	FLT1	FGF7||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF7	FLT4	FGF7||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF7	KDR	FGF7||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF7	MET	FGF7||MET
kegg	mmu:04020	Calcium signaling pathway	FGF7	NTRK1	FGF7||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF7	NTRK2	FGF7||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF7	NTRK3	FGF7||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF7	PDGFRA	FGF7||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF7	PDGFRB	FGF7||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF7	RET	FGF7||RET
kegg	mmu:04020	Calcium signaling pathway	FGF7	MST1R	FGF7||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF8	EGFR	EGFR||FGF8
kegg	mmu:04020	Calcium signaling pathway	FGF8	ERBB2	ERBB2||FGF8
kegg	mmu:04020	Calcium signaling pathway	FGF8	ERBB3	ERBB3||FGF8
kegg	mmu:04020	Calcium signaling pathway	FGF8	ERBB4	ERBB4||FGF8
kegg	mmu:04020	Calcium signaling pathway	FGF8	FGFR1	FGF8||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF8	FGFR2	FGF8||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF8	FGFR3	FGF8||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF8	FGFR4	FGF8||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF8	FLT1	FGF8||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF8	FLT4	FGF8||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF8	KDR	FGF8||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF8	MET	FGF8||MET
kegg	mmu:04020	Calcium signaling pathway	FGF8	NTRK1	FGF8||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF8	NTRK2	FGF8||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF8	NTRK3	FGF8||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF8	PDGFRA	FGF8||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF8	PDGFRB	FGF8||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF8	RET	FGF8||RET
kegg	mmu:04020	Calcium signaling pathway	FGF8	MST1R	FGF8||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGF9	EGFR	EGFR||FGF9
kegg	mmu:04020	Calcium signaling pathway	FGF9	ERBB2	ERBB2||FGF9
kegg	mmu:04020	Calcium signaling pathway	FGF9	ERBB3	ERBB3||FGF9
kegg	mmu:04020	Calcium signaling pathway	FGF9	ERBB4	ERBB4||FGF9
kegg	mmu:04020	Calcium signaling pathway	FGF9	FGFR1	FGF9||FGFR1
kegg	mmu:04020	Calcium signaling pathway	FGF9	FGFR2	FGF9||FGFR2
kegg	mmu:04020	Calcium signaling pathway	FGF9	FGFR3	FGF9||FGFR3
kegg	mmu:04020	Calcium signaling pathway	FGF9	FGFR4	FGF9||FGFR4
kegg	mmu:04020	Calcium signaling pathway	FGF9	FLT1	FGF9||FLT1
kegg	mmu:04020	Calcium signaling pathway	FGF9	FLT4	FGF9||FLT4
kegg	mmu:04020	Calcium signaling pathway	FGF9	KDR	FGF9||KDR
kegg	mmu:04020	Calcium signaling pathway	FGF9	MET	FGF9||MET
kegg	mmu:04020	Calcium signaling pathway	FGF9	NTRK1	FGF9||NTRK1
kegg	mmu:04020	Calcium signaling pathway	FGF9	NTRK2	FGF9||NTRK2
kegg	mmu:04020	Calcium signaling pathway	FGF9	NTRK3	FGF9||NTRK3
kegg	mmu:04020	Calcium signaling pathway	FGF9	PDGFRA	FGF9||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	FGF9	PDGFRB	FGF9||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	FGF9	RET	FGF9||RET
kegg	mmu:04020	Calcium signaling pathway	FGF9	MST1R	FGF9||MST1R
kegg	mmu:04020	Calcium signaling pathway	FGFR1	PLCG1	FGFR1||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FGFR1	PLCG2	FGFR1||PLCG2
kegg	mmu:04020	Calcium signaling pathway	FGFR2	PLCG1	FGFR2||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FGFR2	PLCG2	FGFR2||PLCG2
kegg	mmu:04020	Calcium signaling pathway	FGFR3	PLCG1	FGFR3||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FGFR3	PLCG2	FGFR3||PLCG2
kegg	mmu:04020	Calcium signaling pathway	FGFR4	PLCG1	FGFR4||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FGFR4	PLCG2	FGFR4||PLCG2
kegg	mmu:04020	Calcium signaling pathway	VEGFD	EGFR	EGFR||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	ERBB2	ERBB2||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	ERBB3	ERBB3||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	ERBB4	ERBB4||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FGFR1	FGFR1||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FGFR2	FGFR2||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FGFR3	FGFR3||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FGFR4	FGFR4||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FLT1	FLT1||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	FLT4	FLT4||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	KDR	KDR||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	MET	MET||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	NTRK1	NTRK1||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	NTRK2	NTRK2||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	NTRK3	NTRK3||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	PDGFRA	PDGFRA||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	PDGFRB	PDGFRB||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	RET	RET||VEGFD
kegg	mmu:04020	Calcium signaling pathway	VEGFD	MST1R	MST1R||VEGFD
kegg	mmu:04020	Calcium signaling pathway	FLT1	PLCG1	FLT1||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FLT1	PLCG2	FLT1||PLCG2
kegg	mmu:04020	Calcium signaling pathway	FLT4	PLCG1	FLT4||PLCG1
kegg	mmu:04020	Calcium signaling pathway	FLT4	PLCG2	FLT4||PLCG2
kegg	mmu:04020	Calcium signaling pathway	GDNF	EGFR	EGFR||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	ERBB2	ERBB2||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	ERBB3	ERBB3||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	ERBB4	ERBB4||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FGFR1	FGFR1||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FGFR2	FGFR2||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FGFR3	FGFR3||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FGFR4	FGFR4||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FLT1	FLT1||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	FLT4	FLT4||GDNF
kegg	mmu:04020	Calcium signaling pathway	GDNF	KDR	GDNF||KDR
kegg	mmu:04020	Calcium signaling pathway	GDNF	MET	GDNF||MET
kegg	mmu:04020	Calcium signaling pathway	GDNF	NTRK1	GDNF||NTRK1
kegg	mmu:04020	Calcium signaling pathway	GDNF	NTRK2	GDNF||NTRK2
kegg	mmu:04020	Calcium signaling pathway	GDNF	NTRK3	GDNF||NTRK3
kegg	mmu:04020	Calcium signaling pathway	GDNF	PDGFRA	GDNF||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	GDNF	PDGFRB	GDNF||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	GDNF	RET	GDNF||RET
kegg	mmu:04020	Calcium signaling pathway	GDNF	MST1R	GDNF||MST1R
kegg	mmu:04020	Calcium signaling pathway	GNA11	PLCB1	GNA11||PLCB1
kegg	mmu:04020	Calcium signaling pathway	GNA11	PLCB2	GNA11||PLCB2
kegg	mmu:04020	Calcium signaling pathway	GNA11	PLCB3	GNA11||PLCB3
kegg	mmu:04020	Calcium signaling pathway	GNA11	PLCB4	GNA11||PLCB4
kegg	mmu:04020	Calcium signaling pathway	GNA14	PLCB1	GNA14||PLCB1
kegg	mmu:04020	Calcium signaling pathway	GNA14	PLCB2	GNA14||PLCB2
kegg	mmu:04020	Calcium signaling pathway	GNA14	PLCB3	GNA14||PLCB3
kegg	mmu:04020	Calcium signaling pathway	GNA14	PLCB4	GNA14||PLCB4
kegg	mmu:04020	Calcium signaling pathway	GNA15	PLCB1	GNA15||PLCB1
kegg	mmu:04020	Calcium signaling pathway	GNA15	PLCB2	GNA15||PLCB2
kegg	mmu:04020	Calcium signaling pathway	GNA15	PLCB3	GNA15||PLCB3
kegg	mmu:04020	Calcium signaling pathway	GNA15	PLCB4	GNA15||PLCB4
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY4	ADCY4||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY3	ADCY3||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY7	ADCY7||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY8	ADCY8||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY9	ADCY9||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY2	ADCY2||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAL	ADCY1	ADCY1||GNAL
kegg	mmu:04020	Calcium signaling pathway	GNAQ	PLCB1	GNAQ||PLCB1
kegg	mmu:04020	Calcium signaling pathway	GNAQ	PLCB2	GNAQ||PLCB2
kegg	mmu:04020	Calcium signaling pathway	GNAQ	PLCB3	GNAQ||PLCB3
kegg	mmu:04020	Calcium signaling pathway	GNAQ	PLCB4	GNAQ||PLCB4
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY4	ADCY4||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY3	ADCY3||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY7	ADCY7||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY8	ADCY8||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY9	ADCY9||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY2	ADCY2||GNAS
kegg	mmu:04020	Calcium signaling pathway	GNAS	ADCY1	ADCY1||GNAS
kegg	mmu:04020	Calcium signaling pathway	GRM1	GNA11	GNA11||GRM1
kegg	mmu:04020	Calcium signaling pathway	GRM1	GNA14	GNA14||GRM1
kegg	mmu:04020	Calcium signaling pathway	GRM1	GNA15	GNA15||GRM1
kegg	mmu:04020	Calcium signaling pathway	GRM1	GNAQ	GNAQ||GRM1
kegg	mmu:04020	Calcium signaling pathway	GRPR	GNA11	GNA11||GRPR
kegg	mmu:04020	Calcium signaling pathway	GRPR	GNA14	GNA14||GRPR
kegg	mmu:04020	Calcium signaling pathway	GRPR	GNA15	GNA15||GRPR
kegg	mmu:04020	Calcium signaling pathway	GRPR	GNAQ	GNAQ||GRPR
kegg	mmu:04020	Calcium signaling pathway	HGF	EGFR	EGFR||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	ERBB2	ERBB2||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	ERBB3	ERBB3||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	ERBB4	ERBB4||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FGFR1	FGFR1||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FGFR2	FGFR2||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FGFR3	FGFR3||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FGFR4	FGFR4||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FLT1	FLT1||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	FLT4	FLT4||HGF
kegg	mmu:04020	Calcium signaling pathway	HGF	KDR	HGF||KDR
kegg	mmu:04020	Calcium signaling pathway	HGF	MET	HGF||MET
kegg	mmu:04020	Calcium signaling pathway	HGF	NTRK1	HGF||NTRK1
kegg	mmu:04020	Calcium signaling pathway	HGF	NTRK2	HGF||NTRK2
kegg	mmu:04020	Calcium signaling pathway	HGF	NTRK3	HGF||NTRK3
kegg	mmu:04020	Calcium signaling pathway	HGF	PDGFRA	HGF||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	HGF	PDGFRB	HGF||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	HGF	RET	HGF||RET
kegg	mmu:04020	Calcium signaling pathway	HGF	MST1R	HGF||MST1R
kegg	mmu:04020	Calcium signaling pathway	MST1	EGFR	EGFR||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	ERBB2	ERBB2||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	ERBB3	ERBB3||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	ERBB4	ERBB4||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FGFR1	FGFR1||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FGFR2	FGFR2||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FGFR3	FGFR3||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FGFR4	FGFR4||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FLT1	FLT1||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	FLT4	FLT4||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	KDR	KDR||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	MET	MET||MST1
kegg	mmu:04020	Calcium signaling pathway	MST1	NTRK1	MST1||NTRK1
kegg	mmu:04020	Calcium signaling pathway	MST1	NTRK2	MST1||NTRK2
kegg	mmu:04020	Calcium signaling pathway	MST1	NTRK3	MST1||NTRK3
kegg	mmu:04020	Calcium signaling pathway	MST1	PDGFRA	MST1||PDGFRA
kegg	mmu:04020	Calcium signaling pathway	MST1	PDGFRB	MST1||PDGFRB
kegg	mmu:04020	Calcium signaling pathway	MST1	RET	MST1||RET
kegg	mmu:04020	Calcium signaling pathway	MST1	MST1R	MST1||MST1R
kegg	mmu:04020	Calcium signaling pathway	HRC	ATP2A1	ATP2A1||HRC
kegg	mmu:04020	Calcium signaling pathway	HRC	ATP2A2	ATP2A2||HRC
kegg	mmu:04020	Calcium signaling pathway	HRC	ATP2A3	ATP2A3||HRC
kegg	mmu:04020	Calcium signaling pathway	HRC	TRDN	HRC||TRDN
kegg	mmu:04020	Calcium signaling pathway	HRH1	GNA11	GNA11||HRH1
kegg	mmu:04020	Calcium signaling pathway	HRH1	GNA14	GNA14||HRH1
kegg	mmu:04020	Calcium signaling pathway	HRH1	GNA15	GNA15||HRH1
kegg	mmu:04020	Calcium signaling pathway	HRH1	GNAQ	GNAQ||HRH1
kegg	mmu:04020	Calcium signaling pathway	HRH2	GNAL	GNAL||HRH2
kegg	mmu:04020	Calcium signaling pathway	HRH2	GNAS	GNAS||HRH2
kegg	mmu:04020	Calcium signaling pathway	HTR2A	GNA11	GNA11||HTR2A
kegg	mmu:04020	Calcium signaling pathway	HTR2A	GNA14	GNA14||HTR2A
kegg	mmu:04020	Calcium signaling pathway	HTR2A	GNA15	GNA15||HTR2A
kegg	mmu:04020	Calcium signaling pathway	HTR2A	GNAQ	GNAQ||HTR2A
kegg	mmu:04020	Calcium signaling pathway	HTR2B	GNA11	GNA11||HTR2B
kegg	mmu:04020	Calcium signaling pathway	HTR2B	GNA14	GNA14||HTR2B
kegg	mmu:04020	Calcium signaling pathway	HTR2B	GNA15	GNA15||HTR2B
kegg	mmu:04020	Calcium signaling pathway	HTR2B	GNAQ	GNAQ||HTR2B
kegg	mmu:04020	Calcium signaling pathway	HTR2C	GNA11	GNA11||HTR2C
kegg	mmu:04020	Calcium signaling pathway	HTR2C	GNA14	GNA14||HTR2C
kegg	mmu:04020	Calcium signaling pathway	HTR2C	GNA15	GNA15||HTR2C
kegg	mmu:04020	Calcium signaling pathway	HTR2C	GNAQ	GNAQ||HTR2C
kegg	mmu:04020	Calcium signaling pathway	HTR4	GNAL	GNAL||HTR4
kegg	mmu:04020	Calcium signaling pathway	HTR4	GNAS	GNAS||HTR4
kegg	mmu:04020	Calcium signaling pathway	HTR5A	GNAL	GNAL||HTR5A
kegg	mmu:04020	Calcium signaling pathway	HTR5A	GNAS	GNAS||HTR5A
kegg	mmu:04020	Calcium signaling pathway	HTR5B	GNAL	GNAL||HTR5B
kegg	mmu:04020	Calcium signaling pathway	HTR5B	GNAS	GNAS||HTR5B
kegg	mmu:04020	Calcium signaling pathway	HTR6	GNAL	GNAL||HTR6
kegg	mmu:04020	Calcium signaling pathway	HTR6	GNAS	GNAS||HTR6
kegg	mmu:04020	Calcium signaling pathway	HTR7	GNAL	GNAL||HTR7
